ssn,cc_num,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,acct_num,profile,age,setting,age_group
571-71-0003,2720948837550370,Evelyn,Saunders,F,571 Katherine Forges Apt. 554,Copiague,NY,11726,40.6778,-73.3963,19857,Sports development officer,1980-03-21,410263801993,adults_2550_female_urban.json,42,urban,36-45
047-22-8068,4149331637351605,Tammy,Monroe,F,7982 Smith Street,Mercedes,TX,78570,26.1513,-97.9185,32525,Art therapist,2007-08-14,920981907761,young_adults_female_urban.json,15,urban,Under 25
495-66-2904,3521699586693460,Tracey,Waller,F,26984 Joseph Plaza Apt. 339,Miami,FL,33186,25.6694,-80.4085,1737737,Horticultural therapist,1975-11-28,380906095118,adults_2550_female_urban.json,47,urban,46-55
136-91-2914,180015879968469,Rhonda,Mills,F,2003 Christensen Estates,West Palm Beach,FL,33418,26.8607,-80.1669,459921,Historic buildings inspector/conservation officer,1961-11-16,277813046063,adults_50up_female_urban.json,61,urban,Over 55
860-08-4836,4571983863842,Melissa,Williams,F,6580 Julia Flats Suite 359,Fresno,CA,93711,36.8303,-119.8319,570271,Sports coach,1973-12-24,664596582306,adults_2550_female_urban.json,48,urban,46-55
795-93-3171,4212281606484229407,Erin,Mckinney,F,25909 Henry Ports,Mauldin,SC,29662,34.7807,-82.3035,15090,Statistician,2002-09-07,78847377226,young_adults_female_urban.json,20,urban,Under 25
539-29-3013,213182688615334,Matthew,Rivera,M,98780 Elizabeth Mission Apt. 993,Miami,FL,33161,25.8934,-80.1758,1737737,Archaeologist,1956-10-25,973594144668,adults_50up_male_urban.json,66,urban,Over 55
391-15-6323,4085887704358112888,Adrienne,Jones,F,613 Lucas Cliffs,Salisbury,MA,1952,42.8507,-70.8588,8283,"Designer, exhibition/display",1944-12-02,502613191745,adults_50up_female_urban.json,77,urban,Over 55
039-12-1201,503848193465,Jasmine,Mccoy,F,0618 Darlene River Apt. 901,Gary,IN,46408,41.5422,-87.3588,85171,Materials engineer,1999-04-15,553741748619,young_adults_female_urban.json,23,urban,Under 25
297-88-4938,3547660728326849,Tyler,Thomas,M,88210 Ashley Lock Apt. 435,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, mining",1991-08-12,993909782929,adults_2550_male_urban.json,31,urban,26-35
872-66-2334,4394312908781417,David,Gonzalez,M,5231 Harvey Fields Suite 775,Granada Hills,CA,91344,34.2771,-118.4992,51747,Warehouse manager,1994-12-23,337839646089,adults_2550_male_urban.json,27,urban,26-35
157-73-9288,376205336452579,Joel,Howard,M,8129 Meagan Walks Apt. 834,Fremont,CA,94536,37.5605,-121.9999,214112,Camera operator,1960-11-16,84728646799,adults_50up_male_urban.json,62,urban,Over 55
870-65-0512,3593084887256395,Nicholas,Carter,M,816 Shaw Shore Apt. 928,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Counselling psychologist,1952-08-19,173715194068,adults_50up_male_urban.json,70,urban,Over 55
580-73-2396,3550373145303854,James,Hardin,M,51844 Nicholas Lane,San Antonio,TX,78227,29.4027,-98.6433,1595797,Medical secretary,1964-02-04,719783599768,adults_50up_male_urban.json,58,urban,Over 55
530-33-6166,4557790827237,Billy,Schneider,M,22591 Robert Isle,Swampscott,MA,1907,42.4746,-70.9098,14027,Clothing/textile technologist,1966-08-25,740802473168,adults_50up_male_urban.json,56,urban,Over 55
491-27-9680,4030299228092023,Deanna,White,F,904 Jay Rest Suite 723,Burlingame,CA,94010,37.5671,-122.3676,40737,Paediatric nurse,1974-04-16,157199405309,adults_2550_female_urban.json,48,urban,46-55
841-99-2980,3525799136621031,Joseph,Blankenship,M,91279 Natalie Place Apt. 172,Versailles,MO,65084,38.4365,-92.8258,6797,Toxicologist,1948-10-28,908554315130,adults_50up_male_urban.json,74,urban,Over 55
794-87-7070,180050863765993,Brent,Anderson,M,14986 Lopez Station Apt. 981,Opa Locka,FL,33055,25.9476,-80.2778,107314,"Scientist, product/process development",1957-01-15,412347758641,adults_50up_male_urban.json,65,urban,Over 55
211-89-5176,6512694486959461,Nicole,Gutierrez,F,58874 Lane Trail Suite 213,Rosedale,NY,11422,40.6621,-73.7353,30425,Product manager,1932-04-09,772162574642,adults_50up_female_urban.json,90,urban,Over 55
103-28-8329,6589026012796117,Dennis,Wood,M,669 Dawson Ranch,Boynton Beach,FL,33472,26.5384,-80.1856,155385,Barista,1993-07-03,854465343288,adults_2550_male_urban.json,29,urban,26-35
656-64-7193,568430988390,Caroline,Johnson,F,021 Chan Knoll,Argyle,TX,76226,33.1062,-97.16,18419,Nutritional therapist,1926-12-18,645986493050,adults_50up_female_urban.json,95,urban,Over 55
531-02-1125,2704895543937690,Abigail,Thompson,F,184 Arroyo Unions,Mcnary,AZ,85930,34.0754,-109.8532,1086,Scientific laboratory technician,1983-10-25,283281909609,adults_2550_female_rural.json,39,rural,36-45
833-74-4099,3569735779071412,James,Kramer,M,356 Black Branch,Chillicothe,OH,45601,39.338,-82.9895,57842,General practice doctor,1987-04-20,314598870934,adults_2550_male_urban.json,35,urban,26-35
409-87-5604,2702755394237339,Nicolas,Salas,M,33952 David Common,Grand Rapids,MI,49534,43.0141,-85.7543,375580,"Research officer, government",1959-03-01,6931334095,adults_50up_male_urban.json,63,urban,Over 55
044-62-6082,3579472846392088,Robert,Mendoza,M,562 Bray Square,Port Barre,LA,70577,30.5478,-91.9286,4645,"Scientist, marine",1982-06-04,345573371830,adults_2550_male_urban.json,40,urban,36-45
013-87-3453,6011559428434798,Greg,White,M,65564 White Curve Apt. 143,Athens,GA,30606,33.9461,-83.418,116272,"Surveyor, building control",1936-04-14,942454203201,adults_50up_male_urban.json,86,urban,Over 55
201-19-2451,30026728857441,Kristina,Bradley,F,20347 Shannon Isle Suite 558,Deerfield,IL,60015,42.1705,-87.859,26800,"Surveyor, hydrographic",1971-12-16,893060472234,adults_50up_female_urban.json,50,urban,46-55
353-03-6747,2289399824558773,Steve,James,M,2256 Sweeney Cliffs Apt. 253,Hillsboro,MO,63050,38.2586,-90.5782,15716,Interior and spatial designer,1999-10-07,718620520120,young_adults_male_urban.json,23,urban,Under 25
728-35-9919,4475987622023410,Christine,Sanders,F,78006 Dalton River,Lawndale,CA,90260,33.8879,-118.351,34924,"Designer, furniture",1960-11-29,717621652546,adults_50up_female_urban.json,62,urban,Over 55
317-30-4054,3572282005577842,Joshua,Taylor,M,979 Mills Route,Lucerne Valley,CA,92356,34.447,-116.9189,6455,"Social research officer, government",1940-04-06,997762397943,adults_50up_male_urban.json,82,urban,Over 55
494-70-3722,2445642400825475,Kimberly,Watts,F,4064 Laura Plaza Suite 368,Farmington,CT,6032,41.7284,-72.8415,17675,Press sub,1941-10-24,272278386916,adults_50up_female_urban.json,81,urban,Over 55
733-95-6386,6011416389448467,Cole,Jones,M,1797 Graves Overpass,Tennessee Colony,TX,75861,31.7929,-95.8998,9017,Emergency planning/management officer,1998-07-22,18557023491,young_adults_male_urban.json,24,urban,Under 25
051-69-0363,4442703120735649,Rachel,Jimenez,F,0512 Joseph Lock Apt. 872,Kerrville,TX,78028,30.0416,-99.1408,37620,"Engineer, agricultural",1964-03-05,927264966457,adults_50up_female_urban.json,58,urban,Over 55
837-49-0207,2246730371837644,Taylor,Moore,F,881 Olson Hills,Thousand Oaks,CA,91362,34.1948,-118.8232,78447,"Engineer, civil (contracting)",1998-07-04,976505596881,young_adults_female_urban.json,24,urban,Under 25
885-86-3569,2246502491630096,Richard,Alvarez,M,1327 Gina Junction,Massapequa,NY,11758,40.6682,-73.4588,53804,Best boy,1969-10-09,391098756160,adults_50up_male_urban.json,53,urban,46-55
158-90-8788,5573585730652407,John,Kim,M,739 Amy Islands Suite 498,Quinlan,TX,75474,32.8983,-96.1261,14882,"Designer, multimedia",1947-12-06,580116407639,adults_50up_male_urban.json,74,urban,Over 55
461-38-4315,180070862095937,Erica,Brown,F,87829 Morris Row Suite 118,Miami,FL,33157,25.6062,-80.3426,1737737,Broadcast engineer,2003-04-10,915016055940,young_adults_female_urban.json,19,urban,Under 25
183-05-3311,2531096789940535,Lisa,Jones,F,717 Michael Summit,Paramus,NJ,7652,40.9477,-74.0672,26342,Pathologist,1944-05-31,407257502832,adults_50up_female_urban.json,78,urban,Over 55
844-79-4356,213114138113867,Chelsey,Fox,F,288 Reese Trafficway,Denver,CO,80236,39.6535,-105.0376,990452,Technical author,1953-12-25,740271815861,adults_50up_female_urban.json,68,urban,Over 55
720-86-6998,2223868528975581,William,Nguyen,M,6593 Nicholas Plaza Suite 577,Santa Barbara,CA,93110,34.4418,-119.7647,132916,Occupational psychologist,1938-08-10,794569789978,adults_50up_male_urban.json,84,urban,Over 55
292-77-0268,213140433504880,Justin,Howe,M,07522 Richardson Prairie,Ruskin,FL,33570,27.7015,-82.4355,20758,Fisheries officer,1958-03-06,280173576486,adults_50up_male_urban.json,64,urban,Over 55
095-74-6551,3515727919409615,Richard,Weeks,M,6613 Cynthia Roads Suite 048,Meadowview,VA,24361,36.7612,-81.8512,5431,Architectural technologist,1953-03-21,594076940942,adults_50up_male_urban.json,69,urban,Over 55
154-42-8232,3520679981364629,Carlos,Miller,M,641 Shaw Trail,Modesto,CA,95351,37.6236,-120.9966,255354,"Conservator, furniture",2003-03-22,149301794538,young_adults_male_urban.json,19,urban,Under 25
573-26-7994,6011898331465915,Ashley,Gutierrez,F,3559 Kayla Extension Suite 979,Linwood,NC,27299,35.7562,-80.3749,5190,Dancer,1950-05-12,49136416256,adults_50up_female_urban.json,72,urban,Over 55
205-88-6125,4103924051477056,Daniel,Medina,M,848 Dean Divide,Fairfield,CA,94534,38.2423,-122.1314,105693,Adult nurse,1970-12-11,641567640429,adults_50up_male_urban.json,51,urban,46-55
540-06-4186,4439407016451049,Sharon,Banks,F,8157 Jacob Parkway,Narberth,PA,19072,40.0177,-75.2594,9539,"Programmer, systems",1994-07-30,24534868377,adults_2550_female_urban.json,28,urban,26-35
254-68-4996,376205554384041,Sherry,Zamora,F,432 Prince Shoals,Janesville,MN,56048,44.1168,-93.7095,3898,"Copywriter, advertising",1966-05-09,799240993760,adults_50up_female_urban.json,56,urban,Over 55
534-87-3727,6011926495782328,Lauren,Sutton,F,48262 Lonnie Point,Waldorf,MD,20602,38.584,-76.8942,78078,Site engineer,1955-01-01,794348195155,adults_50up_female_urban.json,67,urban,Over 55
189-41-2385,3556647423122092,Luis,Obrien,M,330 Miller Tunnel,Urbanna,VA,23175,37.6356,-76.5918,1907,Publishing rights manager,1957-01-11,550331711552,adults_50up_male_rural.json,65,rural,Over 55
481-92-6127,4772233060463333,Austin,Ho,M,757 Ronald Trail Apt. 965,Lonsdale,MN,55046,44.4477,-93.4252,5211,"Nurse, mental health",1996-07-29,630254100367,adults_2550_male_urban.json,26,urban,26-35
550-68-0631,213177038860861,Kelli,Mccoy,F,47644 Jackson Hill,Lebanon,NJ,8833,40.6466,-74.829,8796,Video editor,1966-03-15,59781790776,adults_50up_female_urban.json,56,urban,Over 55
146-60-7401,2612982665702796,Stephanie,Huang,F,45211 Jasmin Roads Suite 186,Spruce Pine,NC,28777,35.906,-82.0705,10638,Sales promotion account executive,1976-08-03,413003624262,adults_2550_female_urban.json,46,urban,46-55
390-06-2800,342220644742125,Toni,Smith,F,77780 Young Radial Suite 767,Akron,OH,44319,40.9791,-81.5347,272134,Cartographer,1997-09-22,659712201779,adults_2550_female_urban.json,25,urban,Under 25
251-71-4557,3502205020994515,Amber,Butler,F,49998 Tammy Summit,Round Lake,IL,60073,42.3668,-88.0888,60002,Technical sales engineer,2000-03-22,98938179632,young_adults_female_urban.json,22,urban,Under 25
331-48-6209,2381472145868333,Lisa,Rodriguez,F,9469 Green Ports,Brownsville,PA,15417,39.9216,-79.6905,9469,Youth worker,1949-03-08,674866979163,adults_50up_female_urban.json,73,urban,Over 55
509-67-8155,30293430107131,Rebecca,Duarte,F,55830 Hannah Glens Apt. 448,Harvey,IL,60426,41.6103,-87.6534,29594,Statistician,1971-02-22,843204832295,adults_50up_female_urban.json,51,urban,46-55
117-88-5461,379902355770272,Christopher,Murray,M,6084 Peters Brook Apt. 955,Bastrop,TX,78602,30.1388,-97.2921,25160,Brewing technologist,1967-03-17,167373214626,adults_50up_male_urban.json,55,urban,46-55
861-04-5557,6011996291450461,Angie,Wiley,F,4384 Daniel Tunnel Apt. 317,Davenport,IA,52806,41.5733,-90.6038,102516,Risk manager,1992-07-17,876280422412,adults_2550_female_urban.json,30,urban,26-35
513-20-3117,378452182307683,Audrey,Collins,F,915 Small Cove,Issaquah,WA,98029,47.5585,-122.0055,50489,"Scientist, research (life sciences)",1953-06-03,724845224567,adults_50up_female_urban.json,69,urban,Over 55
024-74-5115,4533448571422418,Alexis,Dean,F,85854 Sherry Unions,Portage,OH,43451,41.3127,-83.6143,1119,Herpetologist,1968-08-19,268753639827,adults_50up_female_rural.json,54,rural,46-55
073-40-5550,180002070160161,James,Bush,M,545 Jennifer Skyway Apt. 792,Quinlan,TX,75474,32.8983,-96.1261,14882,Chief Financial Officer,1974-10-29,883959464200,adults_2550_male_urban.json,48,urban,46-55
100-59-5086,4733294562557707,Austin,Rodriguez,M,2459 William Lodge Apt. 581,Pomona,CA,91766,34.0418,-117.7569,154204,Immigration officer,1928-12-07,509094265711,adults_50up_male_urban.json,93,urban,Over 55
605-53-3909,3582761539669587,Michael,Thompson,M,971 Nguyen Court,Bloomington,IN,47406,39.1745,-86.5183,126925,"Producer, television/film/video",1971-08-21,335764110674,adults_50up_male_urban.json,51,urban,46-55
072-77-1782,4570132902278467,Luis,West,M,549 Sellers Mews,Hays,NC,28635,36.31,-81.1161,3901,Local government officer,1974-10-22,98742540483,adults_2550_male_urban.json,48,urban,46-55
009-79-8363,6011405800851409,David,Park,M,566 Graham Forest Apt. 723,Dover,DE,19904,39.1605,-75.5974,69187,"Surveyor, building control",1961-10-29,925069791808,adults_50up_male_urban.json,61,urban,Over 55
861-54-2528,4201027621267969279,Katrina,Arnold,F,5326 Becky Vista Apt. 846,Los Angeles,CA,90034,34.029,-118.4005,2383912,Sports coach,1971-04-04,401907373048,adults_50up_female_urban.json,51,urban,46-55
039-73-7918,3519712847818919,David,Mccoy,M,894 Rebecca Place,Drummonds,TN,38023,35.4452,-89.9236,6146,"Administrator, arts",1981-02-19,500229982535,adults_2550_male_urban.json,41,urban,36-45
481-74-5432,6544209494079293,Anthony,Mooney,M,7128 Melissa Harbors,Waterbury,CT,6702,41.5566,-73.0385,110372,Forensic psychologist,1988-06-11,674879115116,adults_2550_male_urban.json,34,urban,26-35
282-33-0233,3592927524372804,Grant,Miller,M,276 Young Mill,Mundelein,IL,60060,42.2636,-88.0048,37189,Diplomatic Services operational officer,1961-07-23,632265815336,adults_50up_male_urban.json,61,urban,Over 55
056-83-4332,5227674783667429,Kerry,Graham,F,6580 Samantha Route Suite 694,Gainesville,FL,32608,29.6132,-82.3873,197025,Legal executive,1961-09-28,293218817973,adults_50up_female_urban.json,61,urban,Over 55
262-84-9572,6539385258001066,Anne,Garcia,F,3443 Andrew Course Apt. 939,Fremont,CA,94536,37.5605,-121.9999,214112,Community development worker,1991-05-06,95004578288,adults_2550_female_urban.json,31,urban,26-35
134-49-9275,4244717465421409,Janet,Cook,F,4271 Krause Flats,Pleasant Prairie,WI,53158,42.5293,-87.8855,15917,Travel agency manager,1980-07-28,194959880423,adults_2550_female_urban.json,42,urban,36-45
504-14-2358,180039174101196,Monica,Waters,F,2006 Hernandez Isle,Royston,GA,30662,34.2778,-83.1406,8537,"Nurse, adult",1973-12-17,2468061102,adults_2550_female_urban.json,48,urban,46-55
725-99-8040,36618306719854,Felicia,Turner,F,158 Miller Mount,Davenport,IA,52804,41.5386,-90.6115,102516,Horticultural consultant,1956-07-14,221825580025,adults_50up_female_urban.json,66,urban,Over 55
568-06-6295,4461571732030931,Katherine,Brown,F,8700 Brown Turnpike Apt. 613,Denver,CO,80221,39.838,-104.9988,990452,"Scientist, research (medical)",1957-01-03,956395061779,adults_50up_female_urban.json,65,urban,Over 55
153-95-9493,4027079032024,Mackenzie,Conway,F,9291 Danny Ranch,Chattanooga,TN,37403,35.045,-85.2965,198659,Warden/ranger,1957-04-04,69666828528,adults_50up_female_urban.json,65,urban,Over 55
437-44-6587,349825309251148,Brenda,Perry,F,273 Dennis Turnpike Suite 207,Menominee,MI,49858,45.1343,-87.6215,12088,Catering manager,1940-11-23,4322238535,adults_50up_female_urban.json,82,urban,Over 55
092-91-9728,4723248763290927910,Mark,Patton,M,0833 Valerie Court Suite 883,Alpharetta,GA,30009,34.077,-84.3033,165556,"Psychologist, forensic",1931-02-07,690503315009,adults_50up_male_urban.json,91,urban,Over 55
214-36-0870,4277220054365,Danielle,Jensen,F,10822 Todd Crescent Apt. 379,Little Elm,TX,75068,33.1768,-96.9583,34934,TEFL teacher,1983-06-07,460961541101,adults_2550_female_urban.json,39,urban,36-45
766-87-5337,4531363631797,Kari,Zamora,F,97265 Stephen Fields,Tacoma,WA,98406,47.2632,-122.4993,323239,Mechanical engineer,1979-10-05,300542724083,adults_2550_female_urban.json,43,urban,36-45
344-17-0526,3542177625349290,Susan,Lane,F,68739 Hood Harbors,Manchester,MD,21102,39.6747,-76.8941,11751,"Administrator, education",1986-11-17,471286837656,adults_2550_female_urban.json,36,urban,36-45
254-42-7115,3592906007806868,John,Yates,M,7318 Heather Lodge,Nevada,OH,44849,40.8259,-83.1266,2260,Engineering geologist,1995-05-23,391412017641,adults_2550_male_rural.json,27,rural,26-35
245-83-1487,675942799072,John,Taylor,M,57016 Schmidt Hill Suite 498,Mobile,AL,36609,30.6605,-88.1618,270712,Teaching laboratory technician,1955-01-23,231045526966,adults_50up_male_urban.json,67,urban,Over 55
636-43-0899,180001657905527,Maria,Bush,F,53817 Karen Trace,Chester,NY,10918,41.3554,-74.2651,11647,Equality and diversity officer,2007-10-03,387923438251,young_adults_female_urban.json,15,urban,Under 25
516-88-6930,4155778817884795134,Stephanie,Ellis,F,2411 Joshua Square,Milwaukee,WI,53206,43.0753,-87.9347,817312,Data scientist,1978-02-04,165340472930,adults_2550_female_urban.json,44,urban,36-45
534-81-0372,4827567043103856958,Mary,Buchanan,F,887 Torres Curve Suite 243,Grand Blanc,MI,48439,42.9282,-83.6264,49209,Radio broadcast assistant,1969-12-13,847346136203,adults_50up_female_urban.json,52,urban,46-55
152-46-4660,30292842222314,Andrew,Stewart,M,4523 Elizabeth Key,Lompoc,CA,93436,34.6583,-120.4506,57355,Data scientist,1972-08-11,491227929210,adults_50up_male_urban.json,50,urban,46-55
167-69-4941,5167275208854741,Tracy,Webster,F,751 Mccullough Dam,Knoxville,TN,37918,36.0501,-83.9226,391389,Structural engineer,1962-05-15,335509428125,adults_50up_female_urban.json,60,urban,Over 55
412-80-3611,30515093983436,Alison,Ryan,F,186 Tracy Rapids Apt. 562,Lake Worth,FL,33463,26.5955,-80.1291,215808,Physiotherapist,2003-11-04,422494343629,young_adults_female_urban.json,19,urban,Under 25
013-37-5652,377813767426621,Sara,Harper,F,47851 Davis Lodge,Detroit,MI,48210,42.3376,-83.1303,673342,Government social research officer,1986-09-07,190758885169,adults_2550_female_urban.json,36,urban,36-45
474-91-9305,4264870494787301,Raven,Moore,F,714 White Spurs Apt. 014,Newberry,MI,49868,46.3438,-85.515,5409,"Research officer, government",1946-11-29,657416577242,adults_50up_female_urban.json,76,urban,Over 55
596-62-9267,6571589042902575,Sherry,Taylor,F,45650 Carter Route,Florence,AZ,85132,32.9969,-111.3612,33556,Camera operator,1963-04-22,212660437303,adults_50up_female_urban.json,59,urban,Over 55
188-98-1549,3585544518952027,Kelly,Watson,F,5213 Wesley Village Apt. 898,Washburn,TN,37888,36.3106,-83.5937,2741,Ship broker,1965-05-14,608650755338,adults_50up_female_urban.json,57,urban,Over 55
428-59-1252,5507545279852405,Patrick,Wilson,M,234 Jason Common,Akron,OH,44301,41.0449,-81.52,272134,"Physicist, medical",1971-11-17,840485664028,adults_50up_male_urban.json,51,urban,46-55
080-03-7935,6011310890714014,Eric,Smith,M,93932 Johnson Drive,Perris,CA,92571,33.811,-117.218,106213,Health physicist,1960-10-20,639730188719,adults_50up_male_urban.json,62,urban,Over 55
